535.9480460633281 164.53067148709624
-146.65279230455553 147.83447174769526
363.09943684307063 738.4002569373943
-533.7373263562149 87.4157167349565
-946.913417867244 532.0224200981042
-361.9583179923585 837.137565558199
556.0957805056589 -227.94391918797044
-428.237573028174 13.348870579327922
-175.50577021618437 27.332988008489792
-595.8624819752424 347.9921112081154
751.0010805669983 516.8895586324138
926.1516659547515 939.5599974191423
-131.82164461377056 932.1810738434056
-446.25170243768775 105.92183437320227
-324.62818735777614 -340.4950633518878
436.09197624772946 892.6997188065636
22.44031652580111 -917.104212954388
-470.87011765728073 -300.7959044333945
170.74801012203534 -127.32332771612585
927.299677030883 -234.544260617104
221.79155337420661 -615.9158983645127
-185.89320700904602 995.4604555654148
997.3032706216688 794.5449825654307
-424.52018273027295 -452.885063475539
754.3753919586115 264.8922506366657
-739.5558758046299 703.7094079873257
-544.0030740794655 -363.1090044023
290.9375464037055 436.8137681024891
771.3464674973266 -632.3754968910862
32.79755197953227 -706.7378760071736
274.41472435844025 827.5017857099056
577.835627501817 999.7245936719985
626.9551491706443 669.3366020884489
-368.18121840472156 995.1393248248664
114.3627339324571 -386.3829157918361
-670.3505458531804 -241.08109118868094
-32.86441947339358 295.05097197086525
-346.4503668153877 -591.0559361352381
295.92720528858285 133.45760483815843
-882.3652166960254 -909.8495769616701
-689.1656585127455 627.2996294309842
-756.6937228624571 715.5161808293713
406.3134132563521 -35.689732172575305
-817.6567784637427 -971.0505827189812
-532.3554422260544 -520.0039989024092
440.78943449481267 -463.7939562826616
105.48951223642484 -681.3155416090892
724.0022382020991 648.597529669383
368.9694243428712 690.4574071251416
632.337327423121 -974.7091851492054
632.0165957133995 138.96036364890142
-45.834499172072015 -594.674336523739
-157.6161715706479 -181.5994903828622
-513.7619785250638 -744.7701534378723
729.2321675680164 359.73166393685074
-343.02407678292207 -937.615556920403
-816.3597361086772 550.7281824232757
236.36853011421863 -19.687835674721896
-827.7578809815316 -798.1761325728494
704.8805620606861 -804.5289459327591
-19.78245846973482 -218.75855867362964
-924.6422426807832 996.0422917515402
959.168026333009 521.5496503246445
527.9370894475082 -474.6475944302573
-426.1439213889331 -174.9622691375588
672.5584068852127 831.2423158563711
578.1314068910319 13.593286171164095
354.7586771641918 125.19409883825574
624.4828633271645 709.711247435928
-558.140417020313 -687.2208730535265
194.09441471360878 -968.5823526887407
-131.99656248889528 -653.5173294468245
-583.8964685689073 189.0529412713579
424.3419102650464 586.73852636366
-87.26057921506776 302.0037290250232
896.3572522123102 409.8678295912796
-944.0279232336395 -308.58248539621536
80.08082914812007 -962.103962037232
-214.95722679796097 367.7417813249833
249.70244924582175 -613.9589085872394
376.27495747929834 -28.467826718227457
293.28614778383553 -302.3179867309922
-438.3455002308625 -801.7928540774968
627.5926454872224 -527.8145665598176
631.882151659235 825.6183067401521
-939.2985992187619 -571.7786663684569
-739.9655172770263 478.19005304193865
675.473369128842 981.892416719684
702.2566459565749 -759.4237829854977
-733.9013967970675 427.79551771389356
925.1103559068545 597.3778501732008
-815.69976545888 636.1085507488483
-435.7568003531991 385.0938074586986
183.61555744806947 807.3190553398724
-10.104303884639535 828.4233429123803
-806.4630495102951 -307.2324033904413
-304.8381080588815 772.0475579898527
-181.40874030044563 -168.8772613600953
58.4120134931743 671.2238308021724
-167.10207319218705 799.0613135134629
